"노선","기종점","순번","정류장명","X7","X8","X9","X17","X18","X19"
507,"시흥동차고지(기점가상) - 시흥동차고지(가상)",18,"독산3동주민센터",1.45652173913043,1.59130434782609,1.03478260869565,0.452173913043478,0.434782608695652,0.491304347826087
741,"진관공영차고지 - 진관공영차고지",17,"안산초등학교",1.20434782608696,1.41739130434783,1.07391304347826,0.360869565217391,0.330434782608696,0.18695652173913
140,"도봉산역광역환승센터 - 도봉산역광역환승센터",25,"명륜3가.성대입구",1.06521739130435,1.36521739130435,0.978260869565217,0.526086956521739,0.48695652173913,0.352173913043478
463,"대흥교통(기점가상) - 도로교통공단서울지부.코트라",85,"역삼역6번출구",1.22608695652174,1.3304347826087,1.18260869565217,0.534782608695652,0.847826086956522,0.608695652173913
421,"대흥교통(기점가상) - 도로교통공단서울지부.코트라",16,"한남대교전망카페",0.504347826086956,0.539130434782609,0.373913043478261,0.956521739130435,1.30869565217391,0.991304347826087
