노선,기종점,순번,정류장명,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,0,1,2,3
104,선일교통(가상) - 선일교통종점(가상),1,선일교통(가상),0,0,0,1,0,1,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),2,강북청소년수련관,5,1,3,6,6,2,2,3,2,4,7,7,6,8,5,3,6,2,1,1,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),3,무량사입구,10,1,1,9,7,5,6,7,2,4,9,10,7,7,8,4,8,2,1,0,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),4,국립4.19민주묘지,14,2,1,13,8,6,5,0,3,7,12,8,10,9,11,5,5,0,1,0,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),5,국립4.19민주묘지입구사거리,20,4,4,17,7,8,4,7,7,5,13,7,11,7,12,7,7,5,2,1,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),6,인수동장미원,21,5,10,21,13,11,5,8,2,8,13,9,13,11,14,4,8,7,5,3,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),7,가오리역,25,7,9,23,20,14,8,10,3,6,13,7,16,13,13,11,10,9,5,3,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),8,우이초등학교,28,9,12,27,26,15,9,14,10,9,14,13,17,14,18,9,11,8,3,1,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),9,수유보건지소,29,10,13,27,27,15,9,11,5,8,13,8,19,13,19,8,11,7,3,2,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),10,빨래골입구.수유1동주민센터,33,13,17,32,27,19,11,14,11,14,15,12,21,16,17,9,8,8,9,3,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),11,롯데마트삼양점.래미안1차아파트,38,13,17,35,29,15,14,14,11,13,16,14,19,18,18,10,10,6,3,4,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),12,삼양초등학교,39,15,18,36,29,19,16,12,8,12,12,15,20,18,19,6,9,3,3,3,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),13,강북청소년문화정보도서관입구,38,17,19,39,29,20,17,13,12,12,16,13,16,20,19,11,9,6,2,10,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),14,삼양동사거리,43,18,23,40,36,22,21,12,15,14,14,14,22,15,22,14,10,8,5,10,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),15,송천초등학교.미아뉴타운입구,45,21,25,39,37,24,21,14,17,18,13,21,27,15,25,12,13,10,4,9,0,0,0,0
