"노선","기종점","순번","정류장명","X7","X8","X9","X17","X18","X19"
507,"시흥동차고지(기점가상) - 시흥동차고지(가상)",18,"독산3동주민센터",1.13559322033898,1.24067796610169,0.806779661016949,0.352542372881356,0.338983050847458,0.383050847457627
741,"진관공영차고지 - 진관공영차고지",17,"안산초등학교",0.938983050847458,1.10508474576271,0.83728813559322,0.28135593220339,0.257627118644068,0.145762711864407
140,"도봉산역광역환승센터 - 도봉산역광역환승센터",25,"명륜3가.성대입구",0.830508474576271,1.06440677966102,0.76271186440678,0.410169491525424,0.379661016949153,0.274576271186441
463,"대흥교통(기점가상) - 도로교통공단서울지부.코트라",85,"역삼역6번출구",0.955932203389831,1.03728813559322,0.922033898305085,0.416949152542373,0.661016949152542,0.474576271186441
421,"대흥교통(기점가상) - 도로교통공단서울지부.코트라",16,"한남대교전망카페",0.393220338983051,0.420338983050847,0.291525423728814,0.745762711864407,1.02033898305085,0.772881355932203
