"노선","기종점","순번","정류장명","X7","X8","X9","X17","X18","X19"
507,"시흥동차고지(기점가상) - 시흥동차고지(가상)",18,"독산3동주민센터",1.03076923076923,1.12615384615385,0.732307692307692,0.32,0.307692307692308,0.347692307692308
741,"진관공영차고지 - 진관공영차고지",17,"안산초등학교",0.852307692307692,1.00307692307692,0.76,0.255384615384615,0.233846153846154,0.132307692307692
140,"도봉산역광역환승센터 - 도봉산역광역환승센터",25,"명륜3가.성대입구",0.753846153846154,0.966153846153846,0.692307692307692,0.372307692307692,0.344615384615385,0.249230769230769
463,"대흥교통(기점가상) - 도로교통공단서울지부.코트라",85,"역삼역6번출구",0.867692307692308,0.941538461538462,0.836923076923077,0.378461538461538,0.6,0.430769230769231
421,"대흥교통(기점가상) - 도로교통공단서울지부.코트라",16,"한남대교전망카페",0.356923076923077,0.381538461538462,0.264615384615385,0.676923076923077,0.926153846153846,0.701538461538461
