"노선","기종점","순번","정류장명","X7","X8","X9","X17","X18","X19"
507,"시흥동차고지(기점가상) - 시흥동차고지(가상)",18,"독산3동주민센터",1.26415094339623,1.3811320754717,0.89811320754717,0.392452830188679,0.377358490566038,0.426415094339623
741,"진관공영차고지 - 진관공영차고지",17,"안산초등학교",1.04528301886792,1.23018867924528,0.932075471698113,0.313207547169811,0.286792452830189,0.162264150943396
140,"도봉산역광역환승센터 - 도봉산역광역환승센터",25,"명륜3가.성대입구",0.924528301886792,1.18490566037736,0.849056603773585,0.456603773584906,0.422641509433962,0.305660377358491
463,"대흥교통(기점가상) - 도로교통공단서울지부.코트라",85,"역삼역6번출구",1.06415094339623,1.15471698113208,1.02641509433962,0.464150943396226,0.735849056603774,0.528301886792453
421,"대흥교통(기점가상) - 도로교통공단서울지부.코트라",16,"한남대교전망카페",0.437735849056604,0.467924528301887,0.324528301886792,0.830188679245283,1.13584905660377,0.860377358490566
