노선,기종점,순번,정류장명,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,0,1,2,3
104,선일교통(가상) - 선일교통종점(가상),1,선일교통(가상),0,0,1,0,0,0,1,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),2,강북청소년수련관,1,1,1,4,4,4,7,3,10,9,6,8,14,10,8,2,2,2,3,0,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),3,무량사입구,2,1,1,1,5,6,9,6,13,7,7,9,21,12,4,4,3,0,0,0,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),4,국립4.19민주묘지,3,2,2,5,7,7,7,7,18,10,15,14,23,12,8,8,6,2,0,0,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),5,국립4.19민주묘지입구사거리,3,1,3,3,7,8,7,10,18,9,14,15,21,16,9,9,5,11,0,1,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),6,인수동장미원,8,3,7,7,11,13,9,14,20,12,16,17,24,18,9,5,8,12,3,3,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),7,가오리역,10,6,8,9,13,15,11,18,21,13,19,22,27,16,14,7,6,11,4,5,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),8,우이초등학교,15,11,11,10,15,18,14,20,20,13,19,21,27,20,16,8,6,5,5,5,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),9,수유보건지소,13,12,7,11,15,13,20,21,18,13,18,22,28,20,15,8,9,12,6,1,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),10,빨래골입구.수유1동주민센터,16,14,12,14,16,25,21,24,19,16,20,22,28,21,12,10,7,9,12,6,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),11,롯데마트삼양점.래미안1차아파트,21,17,12,16,17,30,19,19,19,20,23,21,23,22,13,7,11,9,10,5,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),12,삼양초등학교,14,19,10,12,14,28,17,18,21,17,25,19,14,22,16,7,9,10,0,5,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),13,강북청소년문화정보도서관입구,8,19,13,17,22,29,17,19,22,18,21,23,14,21,15,11,9,9,6,6,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),14,삼양동사거리,23,20,17,14,24,29,21,31,25,23,23,25,15,25,14,11,8,9,9,5,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),15,송천초등학교.미아뉴타운입구,20,19,20,15,23,29,24,37,30,28,24,27,19,29,13,12,9,7,8,4,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),16,미아초교,22,20,20,19,26,32,33,43,37,43,31,26,27,25,16,15,12,7,9,5,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),17,길음동동부아파트,23,22,20,19,27,34,36,44,32,41,31,26,33,31,22,12,12,8,3,1,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),18,길음뉴타운,23,20,15,16,24,32,30,36,32,26,31,23,26,22,19,13,15,9,6,6,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),19,미아리고개.미아리예술극장,7,19,14,17,23,31,32,36,32,29,30,26,25,28,19,12,13,7,8,6,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),20,돈암사거리.성신여대입구,25,19,14,14,20,26,23,31,31,21,25,20,20,24,16,12,9,4,7,7,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),21,삼선교.한성대학교,25,18,10,12,19,24,20,29,26,20,20,16,21,23,14,11,8,4,7,5,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),22,혜화동로터리.여운형활동터,24,15,9,11,13,21,19,21,20,19,15,16,19,16,10,9,6,3,5,4,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),23,명륜3가.성대입구,20,12,7,11,15,24,15,22,25,18,22,16,18,17,12,8,6,4,6,2,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),24,창경궁.서울대학교병원,19,12,6,12,14,21,17,20,27,18,26,18,24,23,18,16,10,3,5,2,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),25,원남동,19,9,5,11,14,19,16,19,24,14,35,18,19,22,16,17,9,2,4,3,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),26,광장시장,17,11,4,9,12,14,15,19,23,23,26,18,24,25,13,14,16,11,7,3,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),27,중구청앞.덕수중학교,15,10,2,9,5,13,14,14,22,22,24,13,24,22,13,6,17,2,2,4,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),28,충무로역8번출구.대한극장앞,14,10,3,6,4,14,13,11,17,18,18,12,22,19,10,4,10,10,6,5,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),29,퇴계로3가.한옥마을.한국의집,11,10,4,5,4,15,11,12,17,12,12,7,24,21,11,13,7,9,4,6,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),30,퇴계로2가.명동역5번출구,13,6,2,3,3,12,5,6,8,7,13,10,16,8,7,3,5,10,8,5,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),31,남대문시장.회현역,11,5,2,2,2,6,4,5,7,3,9,7,4,9,5,5,2,4,5,3,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),32,숭례문.한국일보,5,5,3,1,1,3,4,3,7,3,5,5,9,5,6,5,2,3,3,2,2,0,0,0
104,선일교통(가상) - 선일교통종점(가상),33,서울역버스환승센터,5,8,3,3,2,5,6,10,10,5,6,14,8,11,9,8,6,4,3,3,3,0,0,0
104,선일교통(가상) - 선일교통종점(가상),34,남대문시장.회현역,0,12,3,4,2,5,7,12,12,9,9,17,14,18,12,8,9,6,3,4,5,0,0,0
104,선일교통(가상) - 선일교통종점(가상),35,명동역4번출구,0,13,2,3,3,7,15,9,36,9,14,16,23,22,17,12,13,9,10,9,11,0,0,0
104,선일교통(가상) - 선일교통종점(가상),36,퇴계로3가.한옥마을.한국의집,0,13,1,2,5,11,17,8,35,11,16,17,26,27,19,12,16,9,10,10,14,0,0,0
104,선일교통(가상) - 선일교통종점(가상),37,충무로역2번출구.대한극장앞,0,18,2,1,4,12,16,10,30,12,15,12,25,25,18,12,15,13,12,12,15,0,0,0
104,선일교통(가상) - 선일교통종점(가상),38,퇴계로5가,0,24,2,2,7,14,16,12,29,16,19,16,26,24,19,14,8,10,15,9,13,0,0,0
104,선일교통(가상) - 선일교통종점(가상),39,을지로5가.훈련원종합체육관,0,25,3,2,14,9,22,11,15,19,22,19,22,25,21,11,7,14,14,7,7,0,0,0
104,선일교통(가상) - 선일교통종점(가상),40,방산시장.훈련원종합체육관,0,6,0,3,7,10,21,12,28,18,13,20,23,27,16,12,9,9,10,11,7,0,0,0
104,선일교통(가상) - 선일교통종점(가상),41,종로5가,0,26,2,1,7,9,10,13,10,11,20,19,23,27,18,14,18,11,12,16,5,0,0,0
104,선일교통(가상) - 선일교통종점(가상),42,종로5가.효제초등학교,0,25,1,2,4,10,9,10,10,12,20,20,24,29,20,20,20,10,14,18,14,0,0,0
104,선일교통(가상) - 선일교통종점(가상),43,종로5가.효제동.김상옥의거터,0,24,2,1,2,3,3,7,5,13,15,20,22,13,16,12,12,9,7,8,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),44,방송통신대.이화장,0,21,5,5,1,8,4,10,12,14,15,20,26,25,22,23,18,12,18,17,16,0,0,0
104,선일교통(가상) - 선일교통종점(가상),45,혜화역.마로니에공원,0,18,4,6,6,5,2,7,11,9,17,21,27,28,19,22,20,19,20,19,18,0,0,0
104,선일교통(가상) - 선일교통종점(가상),46,혜화역.동성중고(장면총리가옥),0,16,3,4,9,7,5,9,12,10,26,24,36,29,23,23,25,25,27,24,23,0,0,0
104,선일교통(가상) - 선일교통종점(가상),47,삼선교.한성대학교.조소앙활동터,0,15,6,5,7,10,7,8,19,12,26,31,36,30,24,20,23,26,26,23,31,0,0,0
104,선일교통(가상) - 선일교통종점(가상),48,돈암사거리.성신여대입구,0,13,6,6,5,11,9,9,19,23,32,36,47,33,40,34,30,43,46,18,35,0,0,0
104,선일교통(가상) - 선일교통종점(가상),49,미아리고개.미아리예술극장,0,12,4,0,5,13,12,8,18,28,24,37,48,33,38,37,29,44,50,18,36,0,0,0
104,선일교통(가상) - 선일교통종점(가상),50,돈암동삼성아파트입구,0,12,7,8,7,12,17,9,19,30,27,38,51,31,41,36,31,44,51,19,36,0,0,0
104,선일교통(가상) - 선일교통종점(가상),51,길음동동부아파트,0,11,3,8,8,13,9,18,21,26,22,38,32,45,33,32,30,39,43,18,30,0,0,0
104,선일교통(가상) - 선일교통종점(가상),52,미아초교,0,9,5,9,7,16,8,22,20,23,23,24,30,31,32,22,22,32,39,15,23,0,0,0
104,선일교통(가상) - 선일교통종점(가상),53,송천초등학교.미아뉴타운입구,0,10,6,9,10,17,11,22,20,19,19,18,27,34,18,17,18,25,25,8,17,0,0,0
104,선일교통(가상) - 선일교통종점(가상),54,삼양동사거리,0,9,5,7,9,21,13,24,19,16,20,20,26,29,18,15,17,23,20,9,15,0,0,0
104,선일교통(가상) - 선일교통종점(가상),55,강북청소년문화정보도서관입구,0,6,5,5,9,22,10,25,18,20,19,19,27,29,20,15,15,22,16,6,16,0,0,0
104,선일교통(가상) - 선일교통종점(가상),56,삼양초등학교,0,11,4,2,6,10,21,24,18,11,17,20,19,28,16,14,15,20,15,5,14,0,0,0
104,선일교통(가상) - 선일교통종점(가상),57,롯데마트삼양점.래미안1차아파트,0,10,4,8,9,13,18,25,20,22,20,22,23,27,16,11,15,17,15,10,13,0,0,0
104,선일교통(가상) - 선일교통종점(가상),58,빨래골입구.서울수유초등학교,0,13,3,6,10,14,15,28,24,21,16,19,23,26,15,10,11,14,9,7,10,0,0,0
104,선일교통(가상) - 선일교통종점(가상),59,수유보건지소,0,16,4,6,11,11,17,13,23,18,15,9,20,23,14,8,11,13,14,5,8,0,0,0
104,선일교통(가상) - 선일교통종점(가상),60,우이초등학교,0,17,0,7,4,12,11,28,26,18,12,17,19,22,12,7,10,9,16,3,7,0,0,0
104,선일교통(가상) - 선일교통종점(가상),61,가오리역,0,17,3,8,9,14,18,32,21,18,11,15,14,22,14,9,4,5,10,5,7,0,0,0
104,선일교통(가상) - 선일교통종점(가상),62,인수동장미원,0,17,1,3,7,7,17,13,20,12,14,12,13,16,13,8,3,3,5,4,6,0,0,0
104,선일교통(가상) - 선일교통종점(가상),63,국립4.19민주묘지입구사거리,0,16,0,8,6,16,17,26,19,17,15,9,11,13,11,4,5,4,4,2,4,1,0,0
104,선일교통(가상) - 선일교통종점(가상),64,국립4.19민주묘지,0,1,1,1,4,12,10,16,16,7,13,6,6,9,7,1,4,3,3,1,2,0,0,0
104,선일교통(가상) - 선일교통종점(가상),65,무량사입구,0,0,0,0,3,7,7,9,12,8,11,2,5,6,4,0,1,1,0,1,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),66,강북청소년수련관,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,선일교통(가상) - 선일교통종점(가상),67,선일교통종점(가상),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,7단지영업소 - 7단지영업소,1,7단지영업소,0,0,1,1,1,1,1,2,3,1,1,2,3,1,1,1,0,2,0,0,0,0,0,0
105,7단지영업소 - 8단지영업소,2,상계10동우체국,2,2,2,2,2,3,2,6,2,1,3,3,2,3,1,1,0,3,0,0,0,0,0,0
105,7단지영업소 - 9단지영업소,3,대림아파트상가,6,1,4,4,4,8,6,7,7,7,8,7,10,4,3,5,1,4,1,0,0,0,0,0
105,7단지영업소 - 10단지영업소,4,도봉면허시험장,2,4,5,4,4,8,7,11,6,8,6,9,13,7,4,9,4,13,5,0,0,0,0,0
105,7단지영업소 - 11단지영업소,5,상계주공3단지,9,7,6,8,6,13,15,19,14,14,14,19,19,16,11,10,9,17,9,0,0,0,0,0
